FRAUD,PPSN,SCHEME_CODE,LOCATION_CODE,PAY_TYPE,REG_DATE,START_DATE,BIRTH_DATE,AGE_YEARS,OCC_CODE,MEANS_FROM_EMP,DELAY,WEEKLY_RATE,PAID_TO_DATE,SEX,MARITAL_STATUS,NO_DEP,FUEL_AMOUNT,APPOINTMENT_STATUS,BOOK_NUMBER,CARER_ID,PHOTO_VERIFIED,OPEN_CREDIT_LINES,DRIVING_STATUS,FREE_TRAVEL,EMPLOYER_NO,IBAN,MED_ASSESSMENT,MED_CONDITION_SATISFIED,MORT_OUTSTANDING,PAY_LOCATION_CODE,PREF_LANG,PHONE_NO,PRIORITY_CLAIM
1,2592384K,F1,T1,Basic,12/08/2002,26/08/2002,20/03/1985,31,SS,14800,37,150,96750,Female,M,2,80,Missed,16338,0,0,1,None,1,49276641,ADAB678375462575,2,0,0,T1,1,3.54E+11,0
0,8209052Z,H1,E4,Exceptional,22/06/2009,12/07/2009,29/07/1974,42,M,24200,14,190,54530,Male,S,5,90,Missed,41099,0,0,4,Suspended,0,14595562,DBAB307087782161,2,0,0,E4,1,3.54E+11,0
1,5901079H,H1,M4,Basic,03/11/2002,14/11/2002,18/01/1939,77,M,4300,30,180,114300,Female,S,5,90,Up-to-Date,17776,0,1,7,Active,1,26489121,ACCD956129579777,3,0,0,L3,1,3.54E+11,0
0,7719321D,F1,V1,Basic,02/03/2012,19/03/2012,02/07/1995,21,M,22800,26,160,23360,Male,S,4,80,Due,26676,0,1,5,Active,0,72552093,CBAA904389172273,4,0,0,D2,1,3.54E+11,0
0,4209613Y,F1,T5,Supplement,07/05/2007,10/05/2007,04/09/1982,34,S,45300,16,110,43890,Male,D,2,60,Due,11972,0,1,9,Active,0,48258340,DBDC798127601077,1,0,0,T5,1,3.54E+11,1
1,7353523I,F1,N3,Basic,29/05/2000,04/06/2000,01/01/1981,36,SS,7800,31,170,129200,Female,D,3,70,Missed,45481,0,1,5,Active,0,99449851,CBCC415774183844,3,0,0,N3,1,3.54E+11,0
1,2159402L,F1,Q4,Basic,16/07/2002,24/07/2002,07/01/1988,28,SS,7900,17,160,103840,Male,S,5,90,Up-to-Date,35355,0,1,3,Active,0,75494598,CDDD349151281199,4,1,212828,Q4,1,3.54E+11,0
1,5333904L,F1,J2,Supplement,23/11/2010,25/11/2010,18/07/1993,23,M,2600,34,180,39060,Male,S,2,60,Missed,12676,0,1,9,Active,0,6626715,BDAD054652236061,3,0,185770,J2,1,3.54E+11,0
1,0055387C,F1,E2,Basic,28/06/2005,08/07/2005,16/06/1997,19,M,4300,23,160,79360,Female,D,4,80,Up-to-Date,22764,0,0,1,Active,1,92312145,CACA728490733187,3,1,187292,E2,1,3.54E+11,0
0,2990626Y,F1,S2,Supplement,03/08/2011,16/08/2011,01/12/1975,41,SS,31800,11,170,30430,Female,D,4,80,Up-to-Date,15194,0,1,5,Active,0,32280154,BADC202049722658,1,0,0,S2,1,3.54E+11,0
0,4166206M,H2,M5,Basic,15/03/2011,22/03/2011,19/09/1990,26,S,42100,7,110,21780,Male,M,1,70,Up-to-Date,14948,0,1,8,Suspended,0,3765184,DBDA616620866084,1,1,0,M5,1,3.54E+11,0
0,2014585L,F1,O4,Urgent,15/04/2004,28/04/2004,16/04/1981,35,SS,35500,0,170,94690,Female,S,3,70,Up-to-Date,33895,0,1,6,Active,0,49954654,BAAC476094862740,2,0,141109,O4,1,3.54E+11,0
0,7218337G,H2,J5,Exceptional,13/09/2011,27/09/2011,26/01/1992,24,SS,27400,10,180,31140,Female,S,1,50,Up-to-Date,11088,35452,1,5,Active,1,28850136,BDCD057198779335,1,1,0,J5,1,3.54E+11,0
1,8803835Y,F1,V4,Basic,03/04/2012,17/04/2012,31/03/1998,18,S,22800,45,90,12780,Female,S,5,90,Due,17803,0,1,4,Active,0,97571288,CDAB282687578590,3,0,188478,V4,1,3.54E+11,0
1,7647672A,H1,B1,Exceptional,16/11/2013,26/11/2013,23/08/1976,40,S,19400,20,80,4880,Male,S,2,60,Due,42479,0,1,6,None,0,14488521,DCDB138281882916,2,0,0,B1,1,3.54E+11,0
1,1575730RQ,F1,P1,Exceptional,21/05/2005,27/05/2005,06/05/1978,38,S,25400,24,110,55110,Female,S,5,90,Up-to-Date,13219,0,1,8,Active,1,34622860,ADBA431622273841,1,0,161408,P1,1,3.54E+11,0
0,9313227F,F1,R5,Supplement,19/01/2012,25/01/2012,07/05/1992,24,P,47500,7,50,7650,Female,S,1,50,Due,23962,0,0,5,Active,0,95170819,DCAD925628543222,3,0,157750,R5,1,3.54E+11,0
0,0210649O,H1,D1,Basic,26/01/2002,31/01/2002,18/03/1939,77,M,21000,11,180,120960,Male,S,2,60,Missed,22919,0,0,5,None,1,82621246,DBCA036959140712,2,1,156759,S5,1,3.54E+11,0
1,9489074F,F1,T4,Basic,30/08/1999,18/09/1999,08/06/1980,36,M,5800,7,170,135660,Male,S,4,80,Missed,22191,0,1,9,Active,0,59243764,CACD381126281402,4,0,0,T4,1,3.54E+11,0
0,7853386X,F1,D4,Basic,08/05/2013,10/05/2013,06/07/1983,33,M,26800,20,150,13050,Male,M,3,90,Up-to-Date,27838,0,0,2,None,0,20191449,BADC795635833492,3,0,152657,D4,1,3.54E+11,0
1,4422876Z,H1,E1,Basic,25/06/2005,08/07/2005,03/06/1985,31,S,22900,46,100,49600,Male,S,3,70,Up-to-Date,17886,0,1,3,Active,0,38035908,CBCD042092253618,3,0,0,Z3,1,3.54E+11,0
1,4888345Q,H1,A5,Supplement,11/07/2009,30/07/2009,15/02/1977,39,M,15600,25,200,57000,Male,M,3,90,Up-to-Date,27990,0,1,8,Active,1,58618383,BCBA084853589173,2,0,172783,A5,1,3.54E+11,1
0,9716421B,H1,V1,Exceptional,05/04/2007,14/04/2007,16/11/1977,39,P,48800,20,50,20150,Male,S,3,70,Due,31707,0,0,4,None,0,42164224,CADB478089462316,3,0,159016,M4,1,3.54E+11,0
1,4691817C,F1,G5,Basic,12/05/2006,24/05/2006,29/10/1981,35,SS,12200,29,200,89800,Male,D,4,80,Due,48615,0,1,5,Active,0,13814499,ABBB775308209049,4,0,0,G5,1,3.54E+11,0
1,1607044C,F1,F2,Basic,12/06/2006,27/06/2006,10/08/1997,19,S,29800,34,110,48950,Male,D,7,110,Up-to-Date,42261,0,1,3,Active,0,76882856,CCBB983581725932,2,0,134160,F2,1,3.54E+11,0
0,0644151T,F1,R3,Exceptional,07/06/2009,14/06/2009,27/10/1972,44,SS,28800,21,150,43650,Female,D,3,70,Up-to-Date,28222,0,1,3,Active,0,48656117,CBBD646585327406,2,0,132319,U4,1,3.54E+11,0
1,6992187C,H1,X3,Basic,13/01/1998,15/01/1998,10/05/1995,21,M,10400,23,190,167770,Female,S,4,80,Due,43626,0,0,6,None,1,6623899,DACA998097896611,2,0,0,X3,1,3.54E+11,0
0,5168361O,F1,V4,Supplement,08/06/2011,26/06/2011,26/08/1998,18,SS,31500,35,200,37000,Female,S,3,70,Due,45949,25516,1,5,Active,1,11216942,ACAA759493990994,2,0,0,V4,1,3.54E+11,1
0,4580420E,F1,G2,Urgent,07/04/2006,19/04/2006,15/03/1990,26,SS,34400,26,180,81720,Male,S,3,70,Missed,30587,0,0,4,None,0,1143246,DBDD805023168587,3,0,158310,G2,1,3.54E+11,0
0,1480170Q,F1,L1,Exceptional,21/10/2013,26/10/2013,24/02/1964,52,M,17300,17,160,10400,Female,D,2,60,Due,30358,0,1,7,Active,0,75747354,CCAC953549517589,4,1,107233,L1,1,3.54E+11,0
1,8049536G,F1,F2,Basic,06/08/2012,24/08/2012,13/08/1996,20,SS,24100,12,150,18750,Female,D,3,70,Up-to-Date,15595,0,1,5,Active,0,55645962,CCCD283692617975,3,0,0,F2,1,3.54E+11,1
1,0470904F,F1,N2,Basic,29/06/2010,10/07/2010,09/06/1978,38,M,7100,15,220,51700,Male,S,4,80,Up-to-Date,39609,22276,1,3,Active,1,83208979,ADBC148913006035,1,0,0,N2,1,3.54E+11,0
0,0939513G,H2,F5,Exceptional,22/01/2012,24/01/2012,26/05/1977,39,SS,31300,19,140,21420,Male,S,6,100,Due,30614,0,0,4,None,0,51035069,DDDD989250490031,1,0,70030,F5,1,3.54E+11,0
1,4075425O,F1,Y3,Basic,28/06/2001,05/07/2001,25/10/1993,23,M,5800,26,200,140800,Female,M,6,120,Due,43365,0,1,5,None,0,45522177,CCBA304666861529,3,0,0,Y3,1,3.54E+11,0
1,5936470J,F1,A2,Supplement,12/09/2013,18/09/2013,20/03/1978,38,M,2900,23,210,14700,Male,S,3,70,Up-to-Date,11569,0,1,9,None,0,46307124,ADDA461819390456,3,0,0,A2,1,3.54E+11,0
1,7153827W,F1,S2,Basic,13/10/1999,26/10/1999,28/08/1984,32,M,13000,9,150,118950,Male,D,3,70,Missed,27651,0,0,6,None,0,32428710,BDDC285032707914,1,0,0,S2,1,3.54E+11,0
0,2454660W,H2,O5,Supplement,01/11/2003,06/11/2003,10/07/1988,28,SS,28300,21,150,87600,Female,M,2,80,Missed,37979,0,1,9,None,0,31598930,BDAA221055005313,1,0,0,K4,1,3.54E+11,1
1,4110363Y,H1,I3,Basic,05/03/2006,15/03/2006,22/06/1977,39,M,16500,34,220,100980,Female,S,2,60,Up-to-Date,10569,0,1,5,None,0,57643923,BCBB259622572195,2,0,0,I3,1,3.54E+11,0
1,7835218U,F1,A3,Basic,09/07/2003,12/07/2003,10/06/1974,42,S,25400,26,120,71880,Female,D,5,90,Up-to-Date,41104,0,1,4,Active,0,86934690,CADD546143750907,3,0,196273,F2,1,3.54E+11,0
0,3748013Z,F1,O4,Supplement,02/05/2012,12/05/2012,28/05/1984,32,S,44400,13,80,11120,Male,D,3,70,Missed,20437,0,1,4,Active,0,65333715,BACB839835413158,3,0,177981,O4,1,3.54E+11,0
1,8469073I,F1,I4,Basic,23/09/2004,10/10/2004,30/06/1982,34,SS,8200,23,160,85600,Male,S,4,80,Up-to-Date,14783,0,0,6,Active,0,38167993,DDDD575671335333,2,0,0,I4,1,3.54E+11,1
1,1752403C,F1,C2,Exceptional,25/02/2008,14/03/2008,27/06/1982,34,S,27900,19,120,42600,Female,S,2,60,Up-to-Date,45523,0,1,4,Active,0,44622081,BCBA958052751428,4,0,151937,C2,1,3.54E+11,0
0,7647906M,F1,S1,Basic,18/06/2010,25/06/2010,12/05/1987,29,M,25700,11,220,52140,Male,S,2,60,Missed,17014,0,1,6,Active,0,47539019,DCCB754389587228,2,0,0,S1,1,3.54E+11,0
1,0523480F,F1,J2,Basic,22/12/2013,09/01/2014,21/09/1991,25,S,16800,15,80,4160,Female,S,3,70,Up-to-Date,20462,0,1,4,None,0,6919892,ACBA012855184889,4,0,0,T1,1,3.54E+11,0
0,4534758Y,G1,Y2,Urgent,08/10/2008,21/10/2008,12/08/1948,68,M,27300,13,160,52160,Male,M,6,120,Due,12688,0,1,3,Active,1,78901521,BDCB193563132426,2,0,138806,Y2,1,3.54E+11,1
1,0646934K,F1,E5,Basic,22/12/2011,12/01/2012,25/02/1976,40,M,2200,41,170,26350,Male,M,3,90,Due,41120,0,1,6,Active,0,83895442,DCCC161498561500,1,0,0,E5,1,3.54E+11,0
1,5086029C,F1,L3,Basic,07/09/2011,25/09/2011,25/08/1967,49,M,4100,30,220,38060,Female,M,3,90,Up-to-Date,10691,0,1,5,Active,0,42660055,DCCA513638755418,3,0,0,L3,1,3.54E+11,0
0,1090135NV,F1,S2,Supplement,06/11/2012,21/11/2012,30/07/1976,40,SS,33600,21,140,15960,Male,S,4,80,Up-to-Date,13798,0,1,3,Active,0,52696627,CDDB214529326576,3,0,164221,S2,1,3.54E+11,0
0,4026683M,H1,L2,Exceptional,15/08/2009,25/08/2009,17/03/1951,65,M,24400,6,150,42150,Female,M,5,110,Up-to-Date,21633,0,0,5,Active,0,25777520,ABBB287118409081,2,0,0,L2,1,3.54E+11,0
1,0850419T,F1,O1,Basic,30/10/2009,09/11/2009,25/03/1983,33,M,9900,29,160,43520,Male,D,3,70,Due,41851,0,1,6,None,0,64428670,BABD481476220588,1,0,146889,K3,1,3.54E+11,0
1,5933831K,H1,O2,Supplement,16/04/2007,06/05/2007,07/08/1993,23,S,27000,32,80,32000,Male,D,2,60,Due,21268,0,1,6,Active,1,37676596,ADBD988417542925,2,0,163121,O2,1,3.54E+11,0
1,8594207J,F1,G4,Exceptional,01/09/2011,11/09/2011,10/10/1983,33,M,300,22,190,33250,Male,D,4,80,Up-to-Date,38103,0,1,7,Active,1,84823990,DCDC049359357041,3,0,0,G4,1,3.54E+11,0
0,7889598X,H2,R5,Supplement,16/05/2008,27/05/2008,01/04/1972,44,M,23600,21,210,72450,Female,M,1,70,Due,14065,0,0,4,Active,0,68804316,BBDD084694712752,1,1,0,R5,1,3.54E+11,0
0,5247951I,H1,I3,Basic,25/12/1999,26/12/1999,21/01/1993,23,SS,36300,21,190,149150,Male,S,0,40,Due,21396,0,1,3,Active,0,69790044,DBBA865543800749,3,0,0,I3,1,3.54E+11,0
0,4027678Q,H1,J3,Basic,01/11/2011,21/11/2011,20/05/1952,64,SS,28000,1,130,21580,Female,D,1,50,Up-to-Date,38097,0,1,7,None,0,74971997,BABD812481489011,3,0,110006,J3,1,3.54E+11,0
0,3247080N,G1,N4,Supplement,12/05/2013,17/05/2013,20/10/1975,41,M,18900,27,200,17200,Male,D,4,80,Due,37310,0,1,4,Active,0,29519125,ABDB617952034113,2,0,0,N4,1,3.54E+11,0
1,5301900K,F1,R4,Basic,05/11/2011,14/11/2011,09/08/1958,58,S,27100,6,120,20040,Female,D,5,90,Up-to-Date,28892,0,1,7,Active,1,58031289,DDAA426607194646,1,0,0,R4,1,3.54E+11,0
0,6521055L,F1,S2,Basic,08/11/2008,22/11/2008,18/12/1974,42,M,20800,22,210,67620,Female,S,3,70,Due,23760,0,1,5,Active,0,60661776,BBCB472164203750,3,0,0,P4,1,3.54E+11,0
1,7301216U,F1,O3,Basic,18/02/2010,23/02/2010,24/06/1995,21,S,19600,31,120,30480,Male,M,4,100,Up-to-Date,34450,0,0,7,Active,0,81507671,ADAC210809411957,2,0,92971,O3,1,3.54E+11,1
0,4701116M,H1,E3,Supplement,29/06/2011,11/07/2011,15/11/1980,36,M,20200,6,180,32940,Female,S,3,70,Up-to-Date,21662,0,1,6,Active,0,87640179,DACB894772140045,4,0,137102,E3,1,3.54E+11,0
0,9496989S,F1,S2,Supplement,04/09/2007,06/09/2007,25/06/1971,45,M,25800,15,160,61440,Male,D,3,70,Due,33698,0,1,8,Active,0,68500737,CDAB844254147556,3,0,152555,S2,1,3.54E+11,0
1,4733693T,F1,X5,Basic,23/11/2007,04/12/2007,07/11/1967,49,S,19200,27,80,29760,Female,D,2,60,Missed,20945,0,0,7,None,0,6154530,CCAA488362982497,2,0,170034,X5,1,3.54E+11,0
1,6710029TC,H1,V4,Supplement,13/03/2010,28/03/2010,10/02/1966,50,SS,13900,30,130,32370,Male,D,6,100,Missed,28076,0,1,2,Active,0,18671154,BDCB469901592881,3,0,0,V4,1,3.54E+11,0
0,0713980M,G1,H2,Supplement,03/07/2012,07/07/2012,25/08/1959,57,SS,33500,9,180,23760,Male,D,4,80,Up-to-Date,10912,0,1,4,Active,0,78470418,CBCC430160127365,4,0,0,H2,1,3.54E+11,0
1,6778716U,H1,G4,Basic,07/06/2006,27/06/2006,21/05/1968,48,S,19800,17,120,53400,Female,S,5,90,Missed,14570,0,1,7,Active,0,1031022,DBCC850911202345,3,0,0,G4,1,3.54E+11,0
0,9412615W,H2,D3,Urgent,01/05/2010,12/05/2010,17/09/1976,40,SS,35500,23,190,46170,Male,M,4,100,Missed,13357,0,1,5,Active,0,77739543,DCAC763215850753,1,1,102436,D3,1,3.54E+11,0
1,8036818V,F1,N4,Basic,30/10/2008,14/11/2008,10/08/1976,40,M,15800,25,190,61370,Male,S,5,90,Due,14171,12624,1,5,None,1,23685909,CAAD509188232635,1,0,149609,N4,1,3.54E+11,0
1,4401345F,F1,C4,Basic,23/01/2011,26/01/2011,13/12/1975,41,M,2000,7,210,43050,Male,S,3,70,Due,28543,0,1,6,Suspended,1,79347770,CBAD608373373821,2,0,0,C4,1,3.54E+11,1
1,4748781Z,F1,A5,Basic,20/11/2008,25/11/2008,06/12/1987,29,M,4400,33,210,67410,Male,D,3,70,Due,20746,0,0,5,None,0,85545832,CCAD220370913110,2,0,0,A5,1,3.54E+11,0
1,2155378N,F1,R4,Basic,26/07/2013,31/07/2013,04/07/1979,37,SS,16000,16,170,12920,Male,M,6,120,Due,11888,0,0,2,Active,1,80090251,BDBD067488099378,4,0,0,R4,1,3.54E+11,0
0,6595309MI,H1,N3,Urgent,11/06/2005,18/06/2005,18/01/1965,51,SS,32100,39,200,99600,Female,M,3,90,Missed,25522,0,1,5,Active,0,24803274,CBAD646931155098,2,0,0,N3,1,3.54E+11,0
1,2303556D,H1,R1,Basic,28/03/2011,01/04/2011,15/07/1961,55,S,32500,36,120,23640,Female,S,5,90,Due,15808,0,0,7,Active,0,2963089,DCDD449073573582,4,0,0,R1,1,3.54E+11,0
0,5942963G,G1,D4,Supplement,20/09/1999,24/09/1999,14/03/1996,20,SS,31800,12,150,119550,Female,D,0,40,Up-to-Date,28232,0,0,5,Active,1,22967578,BBAD979429329658,2,0,164527,D4,1,3.54E+11,0
0,4985174A,H2,Q5,Basic,07/09/2002,14/09/2002,01/08/1984,32,P,49200,25,70,45010,Male,D,1,50,Up-to-Date,14733,0,1,6,Active,0,96044477,CABC632450881637,1,1,0,Q5,1,3.54E+11,0
0,9613319S,F1,D1,Basic,11/07/2000,26/07/2000,29/09/1984,32,S,38400,1,120,90360,Female,D,4,80,Up-to-Date,20330,0,1,4,Active,0,88020481,BDDB998741772119,4,0,0,D1,1,3.54E+11,0
0,4486407Q,H1,O3,Basic,16/01/2010,21/01/2010,15/06/1988,28,SS,33300,12,150,38700,Male,M,2,80,Up-to-Date,17096,0,1,6,None,0,66082960,CADC779001474418,2,0,175478,A5,1,3.54E+11,0
1,6882229P,F1,I5,Basic,08/11/2006,17/11/2006,26/01/1983,33,S,22800,25,100,42600,Female,D,2,60,Missed,43704,0,0,5,None,0,39809475,CDCB846152415116,3,0,0,I5,1,3.54E+11,0
1,4370797D,H1,H4,Basic,26/05/2013,07/06/2013,02/01/1972,45,S,22300,31,90,7560,Female,S,3,70,Due,34302,0,1,5,Active,0,54121925,CBCB823800203897,4,0,137046,H4,1,3.54E+11,1
1,3115937S,H1,X5,Basic,12/12/2003,23/12/2003,09/10/1965,51,S,26600,24,100,57800,Female,S,4,80,Due,32981,0,0,6,Active,0,4360513,BABD029623841964,2,0,0,X5,1,3.54E+11,0
0,5751223X,F1,Q2,Supplement,21/07/2000,29/07/2000,23/08/1967,49,M,14300,6,170,128010,Male,S,2,60,Due,16826,0,1,5,Active,0,21480778,DBAA548839937084,1,0,177909,Q2,1,3.54E+11,0
1,5094073C,F1,V3,Basic,04/09/2012,16/09/2012,06/11/1975,41,SS,10300,24,150,18450,Male,D,3,70,Up-to-Date,14757,0,0,8,None,1,82157243,CCCA883871311747,1,0,178827,V3,1,3.54E+11,0
0,1465922L,H2,C5,Basic,05/02/2009,08/02/2009,01/08/1989,27,M,21700,11,150,46200,Male,D,3,70,Due,42370,0,0,6,Active,0,6648905,DDCD843590576817,1,1,187904,C5,1,3.54E+11,1
0,4503541I,F1,E1,Urgent,13/01/2006,25/01/2006,03/03/1971,45,S,37400,25,80,37200,Female,D,3,70,Due,43189,0,1,6,None,0,26794061,CCCC421160518610,1,1,123457,T1,2,3.54E+11,0
1,9051290B,F1,C1,Supplement,03/02/2012,21/02/2012,09/10/1973,43,M,3900,28,210,31500,Female,D,3,70,Due,27216,0,0,5,None,0,45989978,CCAB383134676504,4,0,145573,C1,1,3.54E+11,0
1,5795579P,F1,V4,Exceptional,06/03/2009,12/03/2009,27/10/1991,25,SS,18100,26,140,42420,Male,S,4,80,Due,13551,0,1,5,Active,0,67030692,BABC242158369225,1,0,0,V4,1,3.54E+11,0
0,4319699U,H2,B4,Supplement,17/09/2008,23/09/2008,27/05/1966,50,SS,34100,28,170,56100,Female,S,3,70,Due,46335,0,0,3,Active,0,72508500,BCAC390063923026,1,1,0,B4,1,3.54E+11,1
0,1425744TP,H2,F4,Supplement,19/05/2007,25/05/2007,06/02/1957,59,S,38400,5,100,39700,Male,S,4,80,Up-to-Date,42621,0,1,7,Active,0,98143397,ABAC207945076100,1,1,177549,F4,1,3.54E+11,0
0,9263210H,H1,F4,Exceptional,19/11/2003,02/12/2003,30/05/1989,27,SS,29100,28,160,92960,Male,S,3,70,Missed,42895,0,1,3,Active,1,52648689,CADD494486306783,3,0,0,F4,1,3.54E+11,0
1,2372681L,F1,Z1,Basic,08/01/2005,25/01/2005,06/03/1963,53,SS,10100,43,160,82720,Female,S,5,90,Up-to-Date,44867,0,1,7,Active,0,17842827,DDDC468670923096,2,0,94130,Z1,1,3.54E+11,0
0,9932454Q,H1,E2,Basic,12/12/2008,26/12/2008,22/09/1995,21,M,26500,8,220,69740,Male,M,4,100,Up-to-Date,17138,0,1,5,None,0,42654938,BAAB464390459586,4,0,0,E2,2,3.54E+11,0
0,1920557E,H2,C2,Exceptional,06/05/2012,09/05/2012,01/09/1983,33,M,15900,24,220,30800,Male,D,4,80,Up-to-Date,15832,0,0,2,None,0,64143949,DBAC551669453917,1,1,0,C2,1,3.54E+11,0
0,7227433Y,H1,R1,Basic,03/07/2002,11/07/2002,21/12/1975,41,SS,33000,10,190,123690,Male,S,4,80,Up-to-Date,31872,0,0,3,Active,0,21444732,DDDD338995332183,4,1,211984,S4,1,3.54E+11,0
1,9280689T,H1,Z4,Basic,22/09/2005,12/10/2005,14/10/1968,48,S,35400,50,80,38640,Female,D,4,80,Missed,23694,0,0,4,None,0,26654174,DBDB837242199966,2,0,0,Z4,1,3.54E+11,0
0,9930328J,F1,K4,Basic,07/03/2012,14/03/2012,08/11/1993,23,M,24800,27,220,32340,Male,S,2,60,Up-to-Date,37495,0,0,5,Active,0,19922359,ACAD010767171352,4,0,151330,K4,1,3.54E+11,0
0,2040405D,F1,M3,Urgent,09/03/2012,15/03/2012,20/12/1968,48,M,24300,12,220,32340,Female,S,2,60,Missed,33817,0,1,4,Active,1,93963276,CBAC887854594839,3,0,92267,M3,2,3.54E+11,1
1,1233149N,F1,P2,Basic,24/09/2009,03/10/2009,29/03/1986,30,SS,12900,26,130,35880,Female,S,1,50,Up-to-Date,38049,0,1,7,Active,0,32894494,CAAD080918680649,4,0,0,P2,1,3.54E+11,0
1,6461218I,F1,F2,Basic,26/07/2003,03/08/2003,23/09/1990,26,M,4100,25,180,107280,Female,D,3,70,Due,27812,0,1,6,Active,0,31502337,ADCD007028601259,2,0,0,F2,1,3.54E+11,0
1,8901659J,F1,H2,Basic,14/05/2011,26/05/2011,23/07/1971,45,S,20100,13,80,15120,Female,S,1,50,Up-to-Date,13956,0,1,4,Active,0,4773537,CCCB481343222735,4,0,0,H2,1,3.54E+11,0
1,9868341W,F1,O1,Basic,02/02/2008,06/02/2008,25/10/1980,36,M,3200,28,160,57600,Female,D,5,90,Up-to-Date,25461,0,1,5,None,0,54324080,CCAA303195685953,3,0,0,O1,1,3.54E+11,0
0,3394872H,G1,X1,Supplement,08/02/2013,17/02/2013,19/02/1966,50,SS,31700,9,160,15680,Male,M,3,90,Up-to-Date,31309,0,1,4,None,0,92344194,AAAB939119514094,4,0,180412,H2,1,3.54E+11,0
0,7221509U,F1,E2,Supplement,18/07/2001,01/08/2001,22/04/1980,36,S,43700,20,80,56080,Female,S,3,70,Due,20807,0,1,4,Active,0,3969693,BDDD037790696249,4,0,0,M2,1,3.54E+11,0
0,9451794I,H2,J3,Exceptional,28/06/2005,17/07/2005,02/05/1981,35,M,23700,14,210,103740,Female,D,3,70,Due,34048,0,0,7,Active,0,79141887,ADAD656181996301,1,1,0,J3,1,3.54E+11,0
1,8360144I,F1,S1,Basic,05/03/2006,24/03/2006,19/01/1970,46,SS,8200,24,130,59410,Male,M,2,80,Up-to-Date,30446,0,1,7,Active,0,58954076,DCDA995523892414,3,0,0,S1,1,3.54E+11,0
1,8632745X,F1,H3,Basic,21/08/2012,23/08/2012,27/09/1975,41,M,2800,26,160,20160,Male,D,3,70,Missed,36555,0,1,3,None,0,48627924,ADDD982179771367,2,0,119747,H3,1,3.54E+11,0
1,5309860J,F1,S4,Basic,05/06/1999,15/06/1999,01/10/1990,26,M,2400,22,200,162200,Female,M,3,90,Due,19787,0,1,3,None,0,3747227,DDAB116008533201,3,0,0,S4,1,3.54E+11,1
1,6877906T,F1,Z3,Basic,06/04/1998,17/04/1998,15/03/1977,39,SS,11200,33,170,147900,Female,D,6,100,Missed,11950,0,0,4,None,0,93108272,DBAC806091597695,2,0,0,Z3,1,3.54E+11,1
1,2663769T,H1,P5,Basic,28/07/2012,15/08/2012,06/01/1978,38,M,3700,26,210,26670,Female,D,6,100,Up-to-Date,18124,20795,1,3,Active,1,22212218,ADCB227444346870,3,0,0,P5,1,3.54E+11,0
1,4761224K,H1,L3,Basic,17/10/2007,06/11/2007,27/03/1973,43,M,1000,36,210,78960,Male,D,3,70,Up-to-Date,18381,0,0,3,Active,0,37218384,BABD623406281752,3,0,174329,L3,1,3.54E+11,0
1,8908861W,F1,N4,Supplement,15/07/2009,03/08/2009,11/04/1980,36,P,37500,30,80,22720,Female,S,3,70,Up-to-Date,42508,0,1,6,Active,1,77012490,ACBA690301127562,3,0,218765,N4,1,3.54E+11,0
1,5515548O,F1,O4,Basic,26/08/2010,31/08/2010,28/11/1983,33,SS,5200,28,180,41040,Male,D,5,90,Up-to-Date,17558,0,0,4,Suspended,0,66370282,AADC221287860675,4,0,0,P1,1,3.54E+11,0
0,3809503C,F1,B3,Basic,27/02/2001,28/02/2001,24/09/1994,22,SS,32400,15,170,122570,Male,D,5,90,Up-to-Date,18181,0,1,8,Active,0,66628790,CBDC710733546291,3,0,0,B3,2,3.54E+11,0
0,0439593F,F1,B1,Urgent,26/03/2007,06/04/2007,08/11/1970,46,M,21800,26,210,84840,Male,S,2,60,Missed,48958,0,1,4,None,0,51117686,CABD065010806437,1,0,0,B1,1,3.54E+11,0
0,3624130O,F1,S5,Basic,08/08/2007,12/08/2007,13/05/1980,36,M,21800,15,160,61920,Male,M,3,90,Due,18322,0,1,4,Active,0,17897485,BBDB172896987830,2,0,0,S5,1,3.54E+11,1
0,6992752L,F1,W1,Basic,06/05/2011,24/05/2011,10/07/1989,27,SS,28600,19,160,30240,Male,S,3,70,Missed,37527,0,1,6,Active,0,16483448,DAAD825788247525,2,0,210958,W1,1,3.54E+11,0
1,4962810A,F1,A3,Supplement,15/03/2010,18/03/2010,08/05/1969,47,SS,16800,59,150,37500,Male,D,6,100,Missed,23505,0,1,4,None,0,61316143,DCBC853030663229,4,0,0,A3,1,3.54E+11,0
0,0986270L,F1,T2,Basic,14/06/1998,19/06/1998,25/03/1958,58,M,14800,29,150,129300,Male,M,2,80,Missed,40995,0,0,4,None,0,38441164,DDBB077589088016,4,0,0,T2,1,3.54E+11,0
1,0855841E,F1,E4,Basic,01/08/2009,06/08/2009,06/02/1974,42,SS,13400,21,130,36920,Male,S,3,70,Missed,14514,0,1,4,None,0,67852378,DDBD820728638036,3,0,0,E4,1,3.54E+11,0
0,2633045H,F1,S2,Basic,29/08/2010,08/09/2010,06/02/1961,55,M,17400,30,160,36480,Female,D,6,100,Up-to-Date,47417,0,1,8,Active,0,76943325,DAAB565474965217,4,0,164198,S2,1,3.54E+11,0
1,6102526K,F1,U5,Basic,20/11/2012,02/12/2012,31/05/1979,37,SS,13800,45,190,21470,Female,S,2,60,Due,15628,0,0,7,Active,0,93214454,ACBC820727630478,2,0,0,U5,1,3.54E+11,0
